Date,Symbol,Open,High,Low,Close,Volume,Turnover
2015-11-13,ADANIPORTS,266.5,268.95,261.6,267.35,4675141,124232789570000
2015-11-16,ADANIPORTS,267,273.25,266.6,272.1,2383616,64428884030000
2015-11-17,ADANIPORTS,275.8,276.4,269.55,270.75,2545418,69430502045000
2015-11-18,ADANIPORTS,270.4,272.4,265.7,267.3,2005924,53870283425000
2015-11-19,ADANIPORTS,268.15,271.5,265.35,270.75,2036037,54801529880000
2015-11-20,ADANIPORTS,268.1,273.5,268.1,269.7,3352666,90934497485000
2015-11-23,ADANIPORTS,274.4,278.9,273.4,276.5,3246402,89799173305000
2015-11-24,ADANIPORTS,276.5,277,269.5,270.25,2730094,74221184680000
2015-11-26,ADANIPORTS,271.5,272.5,267.05,268,5489324,147771969925000
2015-11-27,ADANIPORTS,269,271.7,267.55,268.25,3022945,81408476670000
2015-11-30,ADANIPORTS,268.5,269.2,264.25,267.7,4828780,128978792670000
2015-12-01,ADANIPORTS,269,269.35,261.1,263.25,5104457,134825088905000
2015-12-02,ADANIPORTS,263.7,265.8,260.05,261.4,3928835,103166640060000
2015-12-03,ADANIPORTS,259.95,262.95,256.85,258.85,5427457,140996209455000
2015-12-04,ADANIPORTS,255,257.9,254.55,255.55,3911817,100037612460000
2015-12-07,ADANIPORTS,257.85,258.9,254.5,255.1,2699537,69120042540000
2015-12-08,ADANIPORTS,255,255,250.05,251.05,2741462,69192161015000
2015-12-09,ADANIPORTS,249,251.3,243.65,244,4226145,104175940505000
2015-12-10,ADANIPORTS,245.1,249.45,242.15,246.9,4531790,111805618290000
2015-12-11,ADANIPORTS,247.95,250.4,238.75,241.15,3975604,96963608485000
2015-12-14,ADANIPORTS,239.8,255.5,239.15,254.55,4625481,116119222225000
2015-12-15,ADANIPORTS,256.6,257.4,251.1,252.1,3908369,98893919405000
2015-12-16,ADANIPORTS,253.7,254.5,249,251.65,2954754,74592790630000
2015-12-17,ADANIPORTS,253,257.65,252,256.3,2430145,61909673230000
2015-12-18,ADANIPORTS,256,261.25,253.55,260.2,3384209,87704429640000
2015-12-21,ADANIPORTS,261.55,262.6,257.95,260.6,1249639,32538107890000
2015-12-22,ADANIPORTS,261.3,261.3,256.35,257.6,1992099,51566026850000
2015-12-23,ADANIPORTS,259,260.25,255.85,257.3,1924064,49616652605000
2015-12-24,ADANIPORTS,257.2,261.3,254.45,258.1,1660435,42801756550000
2015-12-28,ADANIPORTS,259,263,257.1,262,2392484,62383319360000
2015-12-29,ADANIPORTS,263.3,266.4,261.7,263.55,1721015,45454087015000
2015-12-30,ADANIPORTS,264.4,265,261.05,261.75,1410867,37059026120000
2015-12-31,ADANIPORTS,262.5,262.95,259.2,260.9,2727837,71128420670000
2016-01-01,ADANIPORTS,261,268.3,260.1,267.55,1347893,35744779740000
2016-01-04,ADANIPORTS,264.45,266.5,257,257.95,2536252,66488789405000
2016-01-05,ADANIPORTS,259.2,260.3,254.25,255.7,2815055,72296295210000
2016-01-06,ADANIPORTS,253,257.3,250.55,251.8,2029467,51517295795000
2016-01-07,ADANIPORTS,245.65,247.5,241.5,245,4244402,103923335200000
2016-01-08,ADANIPORTS,245.3,247.25,239.35,241.4,4219352,102137850880000
2016-01-11,ADANIPORTS,237,238.7,232.5,234.05,2995719,70554764535000
2016-01-12,ADANIPORTS,234.2,240.5,234.1,236.6,3544439,83986083960000
2016-01-13,ADANIPORTS,238.75,239.8,222.8,230.2,4137056,94797441600000
2016-01-14,ADANIPORTS,227,232.95,224.7,227.8,2802513,63977119460000
2016-01-15,ADANIPORTS,228.5,229.45,216.5,218.25,3286291,72649007015000
2016-01-18,ADANIPORTS,211.1,225.9,209.8,219.3,4116330,89660216830000
2016-01-19,ADANIPORTS,222.8,233.9,218.7,232.85,3713322,84785127475000
2016-01-20,ADANIPORTS,229.05,229.35,216.05,219.4,4087126,90102586060000
2016-01-21,ADANIPORTS,224,224,215.1,221.3,7664473,168473294975000
2016-01-22,ADANIPORTS,223,225,216.45,221.75,5622627,124102041470000
2016-01-25,ADANIPORTS,223,225.8,217.75,218.4,1804218,40085405735000
2016-01-27,ADANIPORTS,219.95,220.05,214.5,215.35,2189628,47381679990000
2016-01-28,ADANIPORTS,216,219.95,207.15,210.85,12022147,254185162760000
2016-01-29,ADANIPORTS,211.35,216.75,208.6,212.25,4589849,97940457640000
2016-02-01,ADANIPORTS,213.25,221.8,212.75,221.1,3982611,87185607555000
2016-02-02,ADANIPORTS,221.95,223.95,211.7,213.25,2971041,65113627770000
2016-02-03,ADANIPORTS,212,214.5,208,210.2,3026403,63848218255000
2016-02-04,ADANIPORTS,212.55,218,211.65,215.7,2023624,43516397315000
2016-02-05,ADANIPORTS,215.7,218,209.1,211.1,3022383,64146410325000
2016-02-08,ADANIPORTS,211.45,216.9,210,212.05,2723554,58143105165000
2016-02-09,ADANIPORTS,210,212.75,208.55,210.4,1954496,41127432515000
2016-02-10,ADANIPORTS,209.85,209.9,198.4,202.85,3393463,68688318760000
2016-02-11,ADANIPORTS,203,204.8,182.5,186.85,3670827,71490076885000
2016-02-12,ADANIPORTS,187.95,190.7,169.15,178.05,12168356,217977391720000
2016-02-15,ADANIPORTS,184.45,194,184,191.15,9208050,175364785135000
2016-02-16,ADANIPORTS,195.5,204.35,193.75,200.35,9113057,183087077535000
2016-02-17,ADANIPORTS,201.05,214.3,196.3,212.5,6728882,138623490365000
2016-02-18,ADANIPORTS,214.5,215.8,205.75,210.4,4659211,98293479110000
2016-02-19,ADANIPORTS,208.9,210.8,205.75,209.4,2019974,42065523440000
2016-02-22,ADANIPORTS,209.05,211.7,204.25,205.9,2342159,48357888630000
2016-02-23,ADANIPORTS,205.95,208.65,203,204.2,2174859,44638655885000
2016-02-24,ADANIPORTS,202.85,203.75,198.85,200.15,3502611,70263760575000
2016-02-25,ADANIPORTS,201.3,201.9,195.45,198.45,4868927,96086702300000
2016-02-26,ADANIPORTS,201.9,204.45,196.65,200.1,2188367,43799959910000
2016-02-29,ADANIPORTS,201,204,195.8,196.7,3939877,78192304840000
2016-03-01,ADANIPORTS,198,208,196.35,206.9,2152599,43825314920000
2016-03-02,ADANIPORTS,209,222.55,208.85,218.8,4228824,91949764315000
2016-03-03,ADANIPORTS,220.85,229.45,217.65,227.5,3290989,73924759480000
2016-03-04,ADANIPORTS,228.85,228.85,222.2,225.15,4768604,107327797700000
2016-03-08,ADANIPORTS,224,231.7,222.3,228.25,3066086,70184547400000
2016-03-09,ADANIPORTS,228,232.65,221.3,226,4117976,93100436005000
2016-03-10,ADANIPORTS,228.8,228.8,224.2,226.45,1543894,34952581180000
2016-03-11,ADANIPORTS,226.45,232.85,226,231.2,2649095,61108638715000
2016-03-14,ADANIPORTS,233,237.5,229.65,232.4,2722628,63498525310000
2016-03-15,ADANIPORTS,233.1,233.6,227.2,228.25,1913147,43982319070000
2016-03-16,ADANIPORTS,229,229.5,222.75,228.55,2172701,49235689080000
2016-03-17,ADANIPORTS,231.4,239.5,231.05,235.7,5383866,127351684105000
2016-03-18,ADANIPORTS,236.45,243.2,235.75,241.95,4606790,110176435055000
2016-03-21,ADANIPORTS,238.95,245,236.75,243.85,3240298,78242353200000
2016-03-22,ADANIPORTS,242,243.3,236.5,239.55,3153670,75379521505000
2016-03-23,ADANIPORTS,239.75,243.2,237.35,238.3,2083410,49977780910000
2016-03-28,ADANIPORTS,240.4,242.95,232.7,235.65,2756755,65606787785000
2016-03-29,ADANIPORTS,236.45,242.2,233.3,237.85,2043092,48614312710000
2016-03-30,ADANIPORTS,240,248.5,239.55,245.95,2883662,70540651965000
2016-03-31,ADANIPORTS,247.1,250,242.5,247.7,4192902,103307256365000
2016-04-01,ADANIPORTS,248,248,239.5,242.9,1772898,43071199660000
2016-04-04,ADANIPORTS,249.45,249.45,241.2,242.55,1986415,48548409435000
2016-04-05,ADANIPORTS,242.4,242.45,223.85,226.25,4836504,111399347450000
2016-04-06,ADANIPORTS,227,229.75,221.15,224.35,6273776,140544676680000
2016-04-07,ADANIPORTS,225.5,228,216,216.8,4171133,91770537875000
2016-04-08,ADANIPORTS,216,220,214.7,219.25,1631016,35625411930000
2016-04-11,ADANIPORTS,220.9,229.9,218.75,229.05,2417006,54578111095000
2016-04-12,ADANIPORTS,229,234.8,226.3,233.6,2704639,62784981295000
2016-04-13,ADANIPORTS,235,237.95,232,233.55,2830268,66284469110000
2016-04-18,ADANIPORTS,235.85,236.75,228.05,231.3,5479038,127601930390000
2016-04-20,ADANIPORTS,232,236.3,231.5,233.5,2111521,49289066125000
2016-04-21,ADANIPORTS,234.1,236,228.4,229.35,2990447,69127781860000
2016-04-22,ADANIPORTS,229.5,233.4,227.3,230.1,7431640,170268535130000
2016-04-25,ADANIPORTS,231,233.7,230.25,231.8,1454607,33696260040000
2016-04-26,ADANIPORTS,232.2,232.9,227,229.1,2703783,62156656315000
2016-04-27,ADANIPORTS,230,242,227.65,241.25,7177265,168390994915000
2016-04-28,ADANIPORTS,241.7,241.7,234.35,235.45,5899252,139614753585000
2016-04-29,ADANIPORTS,236,240.1,232.75,238.2,2160232,51049592495000
2016-05-02,ADANIPORTS,237,237.25,231.8,232.95,2312439,54023700805000
2016-05-03,ADANIPORTS,235.25,242.45,232.5,235.5,5328996,127026960610000
2016-05-04,ADANIPORTS,234.5,234.5,205.5,208.25,22904231,488414641610000
2016-05-05,ADANIPORTS,209.65,210.7,196.7,198,17225029,345378597815000
2016-05-06,ADANIPORTS,198,199.5,190.55,194.55,15642446,304784157690000
2016-05-09,ADANIPORTS,196.15,198.4,194.35,196.75,9413270,185146360435000
2016-05-10,ADANIPORTS,197.95,198.95,194,194.55,4925308,96437284570000
2016-05-11,ADANIPORTS,191.8,195.45,189.3,193,7021749,135416500395000
2016-05-12,ADANIPORTS,194.2,197.65,193.6,195.15,6098282,119472523360000
2016-05-13,ADANIPORTS,194.6,200.25,179.4,188.55,15272242,295235070705000
2016-05-16,ADANIPORTS,189,192.2,183.7,185.8,9997240,186613480330000
2016-05-17,ADANIPORTS,186.6,187.35,182.7,183.25,7208437,132961511245000
2016-05-18,ADANIPORTS,182.4,185.5,180.55,183.2,5909252,108166484575000
2016-05-19,ADANIPORTS,184.5,184.5,169.7,171.55,13478073,238827271260000
2016-05-20,ADANIPORTS,171.6,180.4,170.35,177.95,13115129,231947706655000
2016-05-23,ADANIPORTS,179.25,182.45,178,181.1,10109957,183155436775000
2016-05-24,ADANIPORTS,180.95,181.5,177.1,180.85,3874787,69583058740000
2016-05-25,ADANIPORTS,182.8,184.05,181.35,182.85,4249199,77579705795000
2016-05-26,ADANIPORTS,184,187.5,181.4,184.8,5744871,106272236880000
2016-05-27,ADANIPORTS,185.4,192.95,185,191.7,8241406,157422906535000
2016-05-30,ADANIPORTS,192.7,194,185.45,190.25,3672794,69558064655000
2016-05-31,ADANIPORTS,190.25,194.7,186.55,192.15,6758009,129361439360000
2016-06-01,ADANIPORTS,192.85,203.3,192.5,202.3,10935767,219005759270000
2016-06-02,ADANIPORTS,203.45,206.5,200.7,205.2,6232617,126869122660000
2016-06-03,ADANIPORTS,206.25,206.25,202.1,204.55,3927140,80083004835000
2016-06-06,ADANIPORTS,201,204.55,196,203.7,5811557,116768865860000
2016-06-07,ADANIPORTS,204.65,207.65,202.2,206.5,3666830,75341743455000
2016-06-08,ADANIPORTS,207,207.85,201.7,203.4,2752494,56346961290000
2016-06-09,ADANIPORTS,204.45,205.85,201,201.9,2365078,48022167510000
2016-06-10,ADANIPORTS,202.95,205.7,201.5,202.75,1978971,40296547675000
2016-06-13,ADANIPORTS,201.2,203.7,197.7,202.6,2446154,48974035680000
2016-06-14,ADANIPORTS,202.6,210,201.85,208.6,4836424,100560428225000
2016-06-15,ADANIPORTS,211,211.9,206.3,207,4053483,84265613440000
2016-06-16,ADANIPORTS,207.5,209.5,202.1,208.5,4409306,90680815180000
2016-06-17,ADANIPORTS,209,209.5,206.45,207.7,2988774,62167882045000
2016-06-20,ADANIPORTS,203.35,208.9,203.35,206.8,1787203,36972853425000
2016-06-21,ADANIPORTS,207,209.95,203,203.25,2846802,58651604390000
2016-06-22,ADANIPORTS,204,208.45,203.1,207.35,3917750,80571065930000
2016-06-23,ADANIPORTS,207.8,208.8,204.6,207.15,4392227,90701618480000
2016-06-24,ADANIPORTS,200,203.1,195.35,201.9,6402985,127580410960000
2016-06-27,ADANIPORTS,202,205.65,202,203.85,2862705,58450474275000
2016-06-28,ADANIPORTS,204,206.8,202.55,202.9,5865629,119614041940000
2016-06-29,ADANIPORTS,204,205.25,202.2,203.05,6496278,132125461835000
2016-06-30,ADANIPORTS,205.9,207.8,203.5,206.85,5638170,116064451075000
2016-07-01,ADANIPORTS,205.1,207.9,203.8,204.3,3280576,67526567020000
2016-07-04,ADANIPORTS,206,213.95,205.5,213.25,5170996,108811752310000
2016-07-05,ADANIPORTS,214.55,216.4,213,214.55,6536180,140527128750000
2016-07-07,ADANIPORTS,216.45,216.45,208.6,210.05,7139883,150503434160000
2016-07-08,ADANIPORTS,210.05,211.95,204.6,207.05,2451302,50791226135000
2016-07-11,ADANIPORTS,210.25,218.25,208,217.45,7409680,158938354195000
2016-07-12,ADANIPORTS,219.2,219.9,215.4,218,5113880,111711261525000
2016-07-13,ADANIPORTS,217.45,222,215.2,217.3,5136217,112326592595000
2016-07-14,ADANIPORTS,217.3,220.7,214.55,216.9,3685749,80302509160000
2016-07-15,ADANIPORTS,219.2,223.65,218.25,220.5,5747335,127210130685000
2016-07-18,ADANIPORTS,221.65,222.9,216.25,217.95,3449057,75751885875000
2016-07-19,ADANIPORTS,218.9,221.8,216.1,220.6,3614887,79392186330000
2016-07-20,ADANIPORTS,221,222.4,218.5,221.4,3477005,76808743480000
2016-07-21,ADANIPORTS,222,226.35,219.8,223.2,5312623,118739765035000
2016-07-22,ADANIPORTS,223,225.95,221.6,225.35,3937731,88553237940000
2016-07-25,ADANIPORTS,226.3,227.45,224.15,226.15,4843432,109473357230000
2016-07-26,ADANIPORTS,227,229.45,222.15,224.4,3999228,90828722410000
2016-07-27,ADANIPORTS,226,229.45,223.55,228.7,3648076,82886682295000
2016-07-28,ADANIPORTS,229.8,231.55,224.4,225.25,4676659,106534089965000
2016-07-29,ADANIPORTS,227.95,233.5,226.15,232.4,4990407,114674211610000
2016-08-01,ADANIPORTS,234.45,236.25,225.85,228.55,3414966,79174919395000
2016-08-02,ADANIPORTS,230,231.7,223.8,224.65,2083401,47595778370000
2016-08-03,ADANIPORTS,225.7,228.4,221.5,222.85,3212161,72095908205000
2016-08-04,ADANIPORTS,226.2,229.5,223.05,227.9,2779249,62999946730000
2016-08-05,ADANIPORTS,230.6,234.9,229.25,234,2112014,49041150025000
2016-08-08,ADANIPORTS,235.5,241.4,234.05,240.65,3171611,75381552855000
2016-08-09,ADANIPORTS,241,242.9,234.8,239.75,7445154,177967011860000
2016-08-10,ADANIPORTS,244.5,261.25,244.15,258.45,19509517,497243612240000
2016-08-11,ADANIPORTS,258.5,259.75,251.1,253.5,4663215,119293737745000
2016-08-12,ADANIPORTS,254.3,261,251.2,258.25,8089419,207181030885000
2016-08-16,ADANIPORTS,259.6,274.6,258.3,273.55,15191371,409604009060000
2016-08-17,ADANIPORTS,274,276.35,265.2,267.65,11251645,305245022470000
2016-08-18,ADANIPORTS,268.3,277,267.95,275.45,9439270,259522020310000
2016-08-19,ADANIPORTS,274.9,277.9,270.15,273.05,3970921,108661364480000
2016-08-22,ADANIPORTS,274.4,279.7,268.65,270.55,3638085,99112410395000
2016-08-23,ADANIPORTS,271.7,276.15,270.1,272.5,4511269,122908309685000
2016-08-24,ADANIPORTS,273.8,273.8,268.55,270.1,3036313,82093926785000
2016-08-25,ADANIPORTS,271.5,271.5,260.1,261.75,8422383,221451037495000
2016-08-26,ADANIPORTS,262.95,263.2,255.1,257.7,4991512,128765417485000
2016-08-29,ADANIPORTS,253.45,263.35,247.55,262.6,6941895,178167734315000
2016-08-30,ADANIPORTS,264.55,265.4,260.1,262.95,2076344,54571688715000
2016-08-31,ADANIPORTS,263.25,266.45,261.7,262.95,5047234,133250863365000
2016-09-01,ADANIPORTS,263.15,263.9,257.8,258.7,3552214,92371722255000
2016-09-02,ADANIPORTS,259,269.4,256.8,268.2,6194172,165059393890000
2016-09-06,ADANIPORTS,270,271.75,267.6,270.6,4376626,118300421080000
2016-09-07,ADANIPORTS,270,274.1,266.3,272.25,3506325,94830357830000
2016-09-08,ADANIPORTS,272,276.5,272,275.6,3257359,89294662795000
2016-09-09,ADANIPORTS,274.95,275.5,270.1,272.2,2254000,61532780620000
2016-09-12,ADANIPORTS,268.9,268.9,256.4,260,4089149,106657777905000
2016-09-14,ADANIPORTS,261,268,256.85,264.7,5183715,136148462370000
2016-09-15,ADANIPORTS,266.05,269.75,262,267.4,2969754,79138435405000
2016-09-16,ADANIPORTS,268,275,267.7,271.15,5596231,152246829440000
2016-09-19,ADANIPORTS,272,277.7,269.65,276.15,3949553,108469644305000
2016-09-20,ADANIPORTS,276.95,276.95,267.85,270.1,4084585,111087697960000
2016-09-21,ADANIPORTS,275,276,268,269.7,5226987,142137681300000
2016-09-22,ADANIPORTS,273.2,277.4,271.55,275.35,4923688,135365080850000
2016-09-23,ADANIPORTS,276.75,277.7,273.3,275.1,3066615,84472980600000
2016-09-26,ADANIPORTS,274.5,274.5,268.8,270.4,2817192,76307279805000
2016-09-27,ADANIPORTS,273,273.7,263.8,264.7,3623937,97021959825000
2016-09-28,ADANIPORTS,266.7,272,262.1,271,4450516,119149300615000
2016-09-29,ADANIPORTS,273.3,273.7,254.45,256.8,7369816,191978266185000
2016-09-30,ADANIPORTS,258,259.8,249.1,256.75,8404996,212514046110000
2016-10-03,ADANIPORTS,260.7,267.5,259.3,264.5,3775937,99868330315000
2016-10-04,ADANIPORTS,267.6,269.8,263.1,268.7,3083178,82241632230000
2016-10-05,ADANIPORTS,269.95,269.95,264,265.45,2157411,57475024680000
2016-10-06,ADANIPORTS,267,267.6,261.2,264.9,3683355,97685712930000
2016-10-07,ADANIPORTS,267.4,268.2,262.35,266.85,3109737,82592985750000
2016-10-10,ADANIPORTS,268.95,268.95,263.15,264,4104061,108741101025000
2016-10-13,ADANIPORTS,263.3,263.3,248.1,251.1,5621911,142927046190000
2016-10-14,ADANIPORTS,252,256.2,251.25,254.35,2690365,68321652050000
2016-10-17,ADANIPORTS,253,255.05,249.4,250.75,1657111,41739917200000
2016-10-18,ADANIPORTS,251.55,269,251.55,267,4975655,129611438765000
2016-10-19,ADANIPORTS,269,273.4,262.8,271.6,4745567,127663987435000
2016-10-20,ADANIPORTS,272.85,286.4,268.7,285.25,7256284,203644733250000
2016-10-21,ADANIPORTS,286,288.25,281.65,285.75,4031821,115003371035000
2016-10-24,ADANIPORTS,285.4,294.9,283,285.65,7433061,215576056810000
2016-10-25,ADANIPORTS,286.65,317,280.55,312.8,20614093,625496862900000
2016-10-26,ADANIPORTS,312.95,316.5,299.35,305.1,11974635,367878121875000
2016-10-27,ADANIPORTS,305.45,308.8,299.35,305,6866827,208188574290000
2016-10-28,ADANIPORTS,306,309.7,302.35,307,6175751,189410282385000
2016-10-30,ADANIPORTS,308.9,308.9,304,305.3,429360,13147762910000
2016-11-01,ADANIPORTS,307,308,301.45,305.15,5197221,158624531480000
2016-11-02,ADANIPORTS,300,304.15,297.15,299.9,4954922,148974875625000
2016-11-03,ADANIPORTS,299.7,301.9,287.1,288.2,5762076,169445625695000
2016-11-04,ADANIPORTS,289,291.85,284.25,287.7,6331988,182587375765000
2016-11-07,ADANIPORTS,298.3,298.3,290.8,293.5,4697049,137554470075000
2016-11-08,ADANIPORTS,295.7,295.7,286.5,289.85,4446596,128598392805000
2016-11-09,ADANIPORTS,268,283,260.9,282.4,7432798,204474434825000
2016-11-10,ADANIPORTS,289,297.15,286,294.55,4488690,131787547890000
2016-11-11,ADANIPORTS,288,293,272.85,276.75,4430411,124584431930000
2016-11-15,ADANIPORTS,280.7,280.7,258,266.65,4007163,106791213545000
2016-11-16,ADANIPORTS,271,275,260.9,265.25,3586045,95331934485000
2016-11-17,ADANIPORTS,267,269.4,262.2,264.6,2448535,64923023365000
2016-11-18,ADANIPORTS,265,266.3,256.8,261.9,2821119,74048747325000
2016-11-21,ADANIPORTS,262.05,265,245.15,255.7,4715918,119549824210000
2016-11-22,ADANIPORTS,257,263.2,257,260.8,4773262,124245149935000
2016-11-23,ADANIPORTS,263.95,264.7,258.1,263.7,4191100,109792022200000
2016-11-24,ADANIPORTS,263.7,263.7,256.15,257.7,4052569,105004072255000
2016-11-25,ADANIPORTS,260,266,255.75,265.05,3644381,95813401260000
2016-11-28,ADANIPORTS,266.95,274.5,264.15,272.75,5898358,158390599200000
2016-11-29,ADANIPORTS,275,280,267.6,276.9,4965658,136800139855000
2016-11-30,ADANIPORTS,278.9,281.9,276.25,277.9,4877016,136234280015000
2016-12-01,ADANIPORTS,280,280.35,271.7,275.1,2039195,56114941005000
2016-12-02,ADANIPORTS,273.7,274.4,264.25,265.9,2854273,77045113705000
2016-12-05,ADANIPORTS,266.5,273.4,263.7,268.7,4802020,128895626895000
2016-12-06,ADANIPORTS,274,274.5,270.1,271.9,3001729,81755698055000
2016-12-07,ADANIPORTS,272.5,282.9,272.3,277.4,3768935,104423307075000
2016-12-08,ADANIPORTS,279.9,288.3,279.9,287.1,4172911,119304065910000
2016-12-09,ADANIPORTS,289.45,291.3,284.25,285.65,3130514,89947296190000
2016-12-12,ADANIPORTS,285,285.45,279.3,281.35,1781321,50163052505000
2016-12-13,ADANIPORTS,281.4,287.2,278.45,286,2703309,76779794390000
2016-12-14,ADANIPORTS,287.45,288.35,282.1,283.85,2454540,69721961675000
2016-12-15,ADANIPORTS,290.1,291.65,283.05,284.25,4952579,142331926255000
2016-12-16,ADANIPORTS,286,286,279.2,280.25,3752270,105396317095000
2016-12-19,ADANIPORTS,280.9,281,275.25,276.45,2479261,68566160545000
2016-12-20,ADANIPORTS,276.1,276.1,268.45,272.4,1657363,45114365500000
2016-12-21,ADANIPORTS,274.4,275.65,270.1,274.2,2500157,68338620690000
2016-12-22,ADANIPORTS,271.75,273.5,261.1,263.55,2771674,73704235015000
2016-12-23,ADANIPORTS,262.15,268.5,259.05,262.9,3336863,87787444520000
2016-12-26,ADANIPORTS,262,262,257.25,260,2684615,69599614585000
2016-12-27,ADANIPORTS,261,269.65,258.2,266.95,5604754,148359372445000
2016-12-28,ADANIPORTS,267.9,271.85,267.1,268.5,3862488,103886630845000
2016-12-29,ADANIPORTS,268,268.1,262.65,264.65,4400374,116360794300000
2016-12-30,ADANIPORTS,265,271.15,264.4,268.45,3744173,100290618965000
2017-01-02,ADANIPORTS,269.8,276.9,267,273.8,2622173,70988990340000
2017-01-03,ADANIPORTS,275.2,277.7,272.05,273.95,2064823,56777994320000
2017-01-04,ADANIPORTS,275.15,276.9,272.2,274.9,2741205,75372951530000
2017-01-05,ADANIPORTS,276.3,288.9,275.5,287.5,5997054,170309586450000
2017-01-06,ADANIPORTS,288.8,291.8,285,286.05,5651466,163309730730000
2017-01-09,ADANIPORTS,286.35,289,282.6,284.7,2877279,82361085825000
2017-01-10,ADANIPORTS,285.1,294.7,285,293.9,5779720,168015803290000
2017-01-11,ADANIPORTS,295.9,299.75,294.5,295.65,3323800,98841992305000
2017-01-12,ADANIPORTS,297,298.85,289.55,292.75,3420733,100635495415000
2017-01-13,ADANIPORTS,294.5,295.15,290.55,294.05,1699998,49835446825000
2017-01-16,ADANIPORTS,294.7,302.95,292.4,300.65,3614730,108225654380000
2017-01-17,ADANIPORTS,302.45,302.45,292.6,294.85,2231245,65980249710000
2017-01-18,ADANIPORTS,296.75,300.55,290.05,291.9,2613239,77097618730000
2017-01-19,ADANIPORTS,292.1,297.5,292,295.35,2290542,67618477400000
2017-01-20,ADANIPORTS,295,296.35,283.4,284.15,3279639,94822712340000
2017-01-23,ADANIPORTS,285.15,289.35,284.15,286.25,2261781,64775483325000
2017-01-24,ADANIPORTS,287,294.95,286,293.15,1945278,56639326180000
2017-01-25,ADANIPORTS,295.25,306.1,294.45,304.65,4477090,134698226920000
2017-01-27,ADANIPORTS,305,308.95,302.1,303.95,3386640,103358997950000
2017-01-30,ADANIPORTS,303.75,305.85,301.35,302.6,2241418,68030043955000
2017-01-31,ADANIPORTS,303.5,305.95,292.5,293.35,3859712,115093691470000
2017-02-01,ADANIPORTS,295.55,306,293.65,304.6,3158512,94835857550000
2017-02-02,ADANIPORTS,305.45,308.6,301.2,304.15,3018242,92117352265000
2017-02-03,ADANIPORTS,304.55,311.25,301.7,303.55,3352462,102536434920000
